profile_id,month,income,essentials,discretionary,debt_payment,total_expenses,savings,debt,credit_score,is_stressed
2311,5,6149.37,1746.12,562.84,597.3,2906.26,29478.94,7167.63,790,0
2311,6,7075.66,2136.36,494.75,597.3,3228.42,33326.18,7167.63,790,0
2311,7,6235.06,1739.69,597.81,597.3,2934.8,36626.43,7167.63,790,0
2311,8,8432.31,1976.7,752.03,597.3,3326.03,41732.71,7167.63,790,0
2311,9,5822.9,1282.49,757.37,597.3,2637.16,44918.45,7167.63,790,0
2311,10,7260.46,1579.13,570.18,597.3,2746.62,49432.29,7167.63,790,0
2311,11,6978.52,1954.1,578.44,597.3,3129.84,53280.97,7167.63,790,0
2311,12,4459.6,2647.72,596.12,597.3,3841.15,53899.42,7167.63,790,0
2312,1,3072.57,2318.38,521.32,611.63,3451.33,3017.39,7339.57,532,0
2312,2,3115.7,1486.15,761.21,611.63,2858.99,3274.1,7339.57,532,0
2312,3,2954.76,2216.16,842.23,611.63,3670.02,2558.83,7339.57,532,0
2312,4,3059.96,1792.29,532.73,611.63,2936.65,2682.15,7339.57,532,0
2312,5,4821.56,1785.54,575.67,611.63,2972.84,4530.87,7339.57,532,0
2312,6,2326.01,1580.16,544.2,611.63,2735.99,4120.89,7339.57,532,0
2312,7,4104.98,1697.75,556.68,611.63,2866.07,5359.8,7339.57,532,0
2312,8,3838.64,1848.03,445.57,611.63,2905.23,6293.21,7339.57,532,0
2312,9,4472.73,1581.78,655.05,611.63,2848.47,7917.47,7339.57,532,0
2312,10,3583.66,824.32,561.72,611.63,1997.67,9503.46,7339.57,532,0
2312,11,2747.46,1290.13,593.13,611.63,2494.89,9756.04,7339.57,532,0
2312,12,3315.53,2082.02,628.51,611.63,3322.16,9749.41,7339.57,532,0
2313,1,3603.13,3178.31,785.12,826.93,4790.37,7630.9,9923.16,729,1
2313,2,3531.18,2927.95,1149.13,826.93,4904.01,6258.06,9923.16,729,1
2313,3,4313.78,2884.2,1132.31,826.93,4843.44,5728.4,9923.16,729,1
2313,4,6882.05,2833.56,817.56,826.93,4478.05,8132.39,9923.16,729,1
2313,5,4458.18,1133.38,564.01,826.93,2524.32,10066.25,9923.16,729,1
2313,6,5098.15,4110.31,711.07,826.93,5648.3,9516.09,9923.16,729,1
2313,7,4279.71,2744.23,1152.96,826.93,4724.12,9071.68,9923.16,729,1
2313,8,3593.38,2209.59,833.95,826.93,3870.47,8794.59,9923.16,729,1
2313,9,4708.63,2619.27,911.86,826.93,4358.05,9145.17,9923.16,729,1
2313,10,5216.61,2711.12,834.63,826.93,4372.68,9989.1,9923.16,729,1
2313,11,3010.43,1698.74,681.59,826.93,3207.25,9792.27,9923.16,729,1
2313,12,5854.12,3389.46,559.15,826.93,4775.55,10870.85,9923.16,729,1
2314,1,1973.69,1694.9,643.27,743.07,3081.24,3663.12,8916.79,569,0
2314,2,4638.46,2234.46,730.73,743.07,3708.25,4593.32,8916.79,569,0
2314,3,3890.15,2811.22,566.66,743.07,4120.95,4362.53,8916.79,569,0
2314,4,4724.55,3592.22,852.81,743.07,5188.09,3898.99,8916.79,569,0
2314,5,4700.02,1888.3,1130.73,743.07,3762.09,4836.92,8916.79,569,0
2314,6,3353.5,2207.41,345.63,743.07,3296.1,4894.32,8916.79,569,0
2314,7,3494.66,2672.41,724.93,743.07,4140.41,4248.57,8916.79,569,0
2314,8,5247.92,2363.45,840.78,743.07,3947.29,5549.2,8916.79,569,0
2314,9,5191.64,1365.2,905.37,743.07,3013.64,7727.2,8916.79,569,0
2314,10,3774.8,1976.59,548.13,743.07,3267.79,8234.22,8916.79,569,0
2314,11,4621.58,2318.12,904.69,743.07,3965.88,8889.92,8916.79,569,0
2314,12,2560.52,2829.68,842.12,743.07,4414.86,7035.58,8916.79,569,0
2315,1,5348.03,1043.78,1098.67,936.58,3079.04,9350.6,11239.0,706,0
2315,2,4270.78,1646.3,384.23,936.58,2967.11,10654.27,11239.0,706,0
2315,3,5502.51,2718.04,859.32,936.58,4513.94,11642.83,11239.0,706,0
2315,4,5429.87,2817.91,1109.55,936.58,4864.04,12208.66,11239.0,706,0
2315,5,5094.61,2476.65,829.66,936.58,4242.9,13060.38,11239.0,706,0
2315,6,5385.11,3134.25,797.63,936.58,4868.46,13577.03,11239.0,706,0
2315,7,4495.89,2996.03,1012.64,936.58,4945.25,13127.66,11239.0,706,0
2315,8,3915.46,1915.19,949.0,936.58,3800.77,13242.35,11239.0,706,0
2315,9,5719.75,3001.79,609.74,936.58,4548.11,14413.98,11239.0,706,0
2315,10,5536.49,3416.02,835.85,936.58,5188.46,14762.01,11239.0,706,0
2315,11,4271.15,3636.64,1186.4,936.58,5759.62,13273.54,11239.0,706,0
2315,12,3912.78,2949.02,681.15,936.58,4566.76,12619.56,11239.0,706,0
2316,1,3270.9,1482.46,1007.09,768.0,3257.54,1049.36,9216.04,610,1
2316,2,3839.01,4129.88,1041.2,768.0,5939.08,0.0,9216.04,610,1
2316,3,5759.65,1127.66,743.98,768.0,2639.63,3120.01,9216.04,610,1
2316,4,2071.31,2577.21,757.37,768.0,4102.58,1088.74,9216.04,610,1
2316,5,5963.01,1699.54,858.2,768.0,3325.75,3726.0,9216.04,610,1
2316,6,4388.16,2288.64,919.19,768.0,3975.83,4138.32,9216.04,610,1
2316,7,4877.37,2806.22,872.19,768.0,4446.42,4569.27,9216.04,610,1
2316,8,4749.28,1875.49,708.7,768.0,3352.19,5966.35,9216.04,610,1
2316,9,3216.59,2131.91,853.67,768.0,3753.58,5429.36,9216.04,610,1
2316,10,2792.74,2761.01,717.57,768.0,4246.58,3975.52,9216.04,610,1
2316,11,4193.38,2293.09,801.77,768.0,3862.87,4306.03,9216.04,610,1
2316,12,1689.97,2246.41,633.95,768.0,3648.36,2347.64,9216.04,610,1
2317,1,3559.18,1369.65,840.88,647.61,2858.15,8756.59,7771.38,660,0
2317,2,4905.62,1271.45,748.63,647.61,2667.69,10994.52,7771.38,660,0
2317,3,4536.37,1713.43,552.41,647.61,2913.45,12617.44,7771.38,660,0
2317,4,2803.51,2543.22,862.77,647.61,4053.61,11367.34,7771.38,660,0
2317,5,3087.14,2681.01,452.57,647.61,3781.19,10673.29,7771.38,660,0
2317,6,3722.69,1522.42,674.39,647.61,2844.42,11551.57,7771.38,660,0
2317,7,3011.06,1433.95,701.65,647.61,2783.22,11779.41,7771.38,660,0
2317,8,2300.12,2292.33,766.46,647.61,3706.41,10373.12,7771.38,660,0
2317,9,3395.22,1795.44,765.08,647.61,3208.14,10560.21,7771.38,660,0
2317,10,3974.01,1706.69,676.16,647.61,3030.47,11503.75,7771.38,660,0
2317,11,2967.54,2166.24,528.12,647.61,3341.97,11129.33,7771.38,660,0
2317,12,3471.84,1892.14,791.8,647.61,3331.55,11269.61,7771.38,660,0
2318,1,4739.64,2395.06,803.87,689.74,3888.68,28325.84,8276.91,725,0
2318,2,4277.54,2577.5,909.14,689.74,4176.38,28427.0,8276.91,725,0
2318,3,3889.78,2138.65,873.26,689.74,3701.65,28615.13,8276.91,725,0
2318,4,6710.26,2178.81,881.47,689.74,3750.02,31575.37,8276.91,725,0
2318,5,6712.59,2365.19,642.33,689.74,3697.27,34590.69,8276.91,725,0
2318,6,5532.61,1722.11,583.38,689.74,2995.23,37128.07,8276.91,725,0
2318,7,3115.28,2523.57,872.38,689.74,4085.69,36157.67,8276.91,725,0
2318,8,2673.44,1823.9,584.98,689.74,3098.63,35732.49,8276.91,725,0
2318,9,5712.22,2064.0,801.31,689.74,3555.05,37889.66,8276.91,725,0
2318,10,5094.45,2207.61,697.42,689.74,3594.77,39389.33,8276.91,725,0
2318,11,6543.82,1559.59,559.88,689.74,2809.21,43123.94,8276.91,725,0
2318,12,3960.51,2297.62,408.42,689.74,3395.79,43688.67,8276.91,725,0
2319,1,2416.02,1537.16,1081.92,624.67,3243.76,4201.61,7496.04,692,0
2319,2,3357.22,1863.0,465.81,624.67,2953.48,4605.35,7496.04,692,0
2319,3,3558.19,2330.22,640.66,624.67,3595.55,4567.99,7496.04,692,0
2319,4,5504.14,1512.36,289.24,624.67,2426.27,7645.86,7496.04,692,0
2319,5,4035.39,2070.34,635.16,624.67,3330.16,8351.09,7496.04,692,0
2319,6,2413.92,1617.16,655.64,624.67,2897.47,7867.54,7496.04,692,0
2319,7,3894.96,2188.36,469.85,624.67,3282.88,8479.62,7496.04,692,0
2319,8,1928.48,1789.42,722.01,624.67,3136.1,7272.0,7496.04,692,0
2319,9,2454.83,2617.62,571.12,624.67,3813.41,5913.43,7496.04,692,0
2319,10,4706.14,2704.38,369.71,624.67,3698.76,6920.81,7496.04,692,0
2319,11,4115.06,2722.46,554.13,624.67,3901.26,7134.61,7496.04,692,0
2319,12,5456.07,2339.93,573.14,624.67,3537.74,9052.94,7496.04,692,0
2320,1,5694.04,1812.01,716.43,555.88,3084.32,29328.36,6670.61,691,0
2320,2,7820.88,1831.71,478.7,555.88,2866.29,34282.95,6670.61,691,0
2320,3,6387.96,1766.44,467.04,555.88,2789.36,37881.55,6670.61,691,0
2320,4,6688.83,1330.79,553.54,555.88,2440.22,42130.16,6670.61,691,0
2320,5,5205.86,1471.15,683.44,555.88,2710.48,44625.53,6670.61,691,0
2320,6,7505.43,1597.17,731.43,555.88,2884.48,49246.48,6670.61,691,0
2320,7,7249.68,1915.84,546.04,555.88,3017.76,53478.39,6670.61,691,0
2320,8,7134.26,1488.64,587.78,555.88,2632.3,57980.35,6670.61,691,0
2320,9,8013.13,2053.4,475.29,555.88,3084.58,62908.9,6670.61,691,0
2320,10,7804.79,1162.68,552.42,555.88,2270.98,68442.71,6670.61,691,0
2320,11,7872.83,1336.36,601.6,555.88,2493.84,73821.7,6670.61,691,0
2320,12,6830.38,2207.22,488.51,555.88,3251.62,77400.47,6670.61,691,0
2321,1,3101.62,2365.83,1019.53,633.83,4019.19,7411.19,7605.93,602,1
2321,2,3200.44,1919.58,905.33,633.83,3458.74,7152.89,7605.93,602,1
2321,3,5125.74,1833.5,685.74,633.83,3153.06,9125.56,7605.93,602,1
2321,4,2132.23,1542.9,377.32,633.83,2554.05,8703.75,7605.93,602,1
2321,5,2956.53,2701.08,497.66,633.83,3832.57,7827.71,7605.93,602,1
2321,6,2693.42,2128.9,385.15,633.83,3147.88,7373.25,7605.93,602,1
2321,7,3462.91,714.85,592.73,633.83,1941.42,8894.75,7605.93,602,1
2321,8,1950.81,1555.57,615.8,633.83,2805.2,8040.36,7605.93,602,1
2321,9,3109.58,1811.03,990.69,633.83,3435.54,7714.4,7605.93,602,1
2321,10,3779.39,1106.93,414.7,633.83,2155.47,9338.32,7605.93,602,1
2321,11,4271.69,1907.39,835.88,633.83,3377.1,10232.91,7605.93,602,1
2321,12,4027.44,1773.4,660.46,633.83,3067.68,11192.67,7605.93,602,1
2322,1,2526.33,1455.86,449.4,519.25,2424.52,7485.27,6231.05,668,0
2322,2,4181.95,1545.52,505.88,519.25,2570.66,9096.57,6231.05,668,0
2322,3,2890.78,2016.17,906.59,519.25,3442.01,8545.33,6231.05,668,0
2322,4,4938.03,1835.96,395.88,519.25,2751.09,10732.27,6231.05,668,0
2322,5,2589.86,1674.64,217.8,519.25,2411.69,10910.44,6231.05,668,0
2322,6,2541.53,1897.99,311.26,519.25,2728.5,10723.47,6231.05,668,0
2322,7,3435.83,1342.66,436.05,519.25,2297.96,11861.34,6231.05,668,0
2322,8,3475.85,2172.27,510.04,519.25,3201.56,12135.63,6231.05,668,0
2322,9,4074.23,1687.25,372.13,519.25,2578.64,13631.22,6231.05,668,0
2322,10,3868.31,2068.01,570.69,519.25,3157.95,14341.58,6231.05,668,0
2322,11,2064.74,981.67,580.52,519.25,2081.44,14324.89,6231.05,668,0
2322,12,3389.62,1833.17,235.58,519.25,2588.0,15126.5,6231.05,668,0
2323,1,7008.89,2313.65,550.62,1023.49,3887.76,14372.73,12281.91,642,0
2323,2,6609.9,2902.0,1036.97,1023.49,4962.46,16020.18,12281.91,642,0
2323,3,3763.58,3177.6,1077.73,1023.49,5278.82,14504.94,12281.91,642,0
2323,4,5488.11,3584.96,1225.37,1023.49,5833.82,14159.23,12281.91,642,0
2323,5,7181.3,3127.14,1456.96,1023.49,5607.59,15732.94,12281.91,642,0
2323,6,3712.52,3791.46,1035.67,1023.49,5850.62,13594.84,12281.91,642,0
2323,7,5316.69,2731.72,1164.74,1023.49,4919.95,13991.57,12281.91,642,0
2323,8,7995.98,4087.01,1256.04,1023.49,6366.54,15621.02,12281.91,642,0
2323,9,5277.05,4331.79,1132.92,1023.49,6488.2,14409.86,12281.91,642,0
2323,10,4034.93,2449.56,1438.95,1023.49,4912.0,13532.79,12281.91,642,0
2323,11,7002.02,4045.43,1065.06,1023.49,6133.98,14400.83,12281.91,642,0
2323,12,4298.43,1716.81,810.75,1023.49,3551.05,15148.21,12281.91,642,0
2324,1,3807.16,1290.24,415.17,762.72,2468.12,2228.14,9152.58,723,0
2324,2,6222.29,3312.72,990.36,762.72,5065.8,3384.63,9152.58,723,0
2324,3,5003.41,1596.81,1009.41,762.72,3368.93,5019.11,9152.58,723,0
2324,4,4444.18,2599.18,820.46,762.72,4182.35,5280.94,9152.58,723,0
2324,5,5298.73,2849.58,736.65,762.72,4348.95,6230.72,9152.58,723,0
2324,6,5594.1,2124.5,957.38,762.72,3844.6,7980.23,9152.58,723,0
2324,7,5588.37,1325.05,771.27,762.72,2859.03,10709.56,9152.58,723,0
2324,8,2050.08,1413.18,776.24,762.72,2952.13,9807.51,9152.58,723,0
2324,9,4285.07,2143.49,889.7,762.72,3795.91,10296.68,9152.58,723,0
2324,10,4020.56,1625.13,471.1,762.72,2858.94,11458.29,9152.58,723,0
2324,11,2598.0,1789.76,621.9,762.72,3174.37,10881.92,9152.58,723,0
2324,12,6006.69,2390.28,569.7,762.72,3722.69,13165.92,9152.58,723,0
2325,1,5999.72,2532.39,904.41,912.95,4349.75,13350.32,10955.39,662,0
2325,2,4351.57,3118.37,390.64,912.95,4421.96,13279.94,10955.39,662,0
2325,3,5894.35,1765.49,767.37,912.95,3445.81,15728.48,10955.39,662,0
2325,4,7265.48,2526.97,999.7,912.95,4439.62,18554.34,10955.39,662,0
2325,5,5295.84,3010.3,824.49,912.95,4747.73,19102.45,10955.39,662,0
2325,6,5334.0,2718.75,524.62,912.95,4156.33,20280.12,10955.39,662,0
2325,7,3421.83,2653.94,1040.98,912.95,4607.87,19094.08,10955.39,662,0
2325,8,5441.17,2891.83,921.9,912.95,4726.68,19808.56,10955.39,662,0
2325,9,4644.23,2986.91,699.24,912.95,4599.11,19853.69,10955.39,662,0
2325,10,4840.88,3370.57,943.55,912.95,5227.06,19467.51,10955.39,662,0
2325,11,3612.62,2069.74,1211.35,912.95,4194.04,18886.09,10955.39,662,0
2325,12,4613.47,1760.52,685.56,912.95,3359.03,20140.54,10955.39,662,0
2326,1,5869.64,2962.98,699.88,754.2,4417.06,28242.14,9050.36,689,0
2326,2,8519.18,2680.7,470.93,754.2,3905.83,32855.49,9050.36,689,0
2326,3,5736.47,2274.71,125.62,754.2,3154.53,35437.44,9050.36,689,0
2326,4,12766.21,2477.33,731.71,754.2,3963.24,44240.41,9050.36,689,0
2326,5,9464.49,2631.83,815.96,754.2,4201.99,49502.91,9050.36,689,0
2326,6,10194.66,2920.87,1081.9,754.2,4756.97,54940.59,9050.36,689,0
2326,7,6688.47,1554.91,517.9,754.2,2827.0,58802.06,9050.36,689,0
2326,8,8900.42,1222.78,489.13,754.2,2466.1,65236.37,9050.36,689,0
2326,9,9575.07,1985.73,726.24,754.2,3466.16,71345.27,9050.36,689,0
2326,10,11840.83,2831.39,798.12,754.2,4383.7,78802.41,9050.36,689,0
2326,11,6225.97,2148.19,586.99,754.2,3489.37,81539.0,9050.36,689,0
2326,12,7863.67,1727.72,765.06,754.2,3246.98,86155.69,9050.36,689,0
2327,1,3486.47,3138.18,800.2,834.34,4772.73,3079.06,10012.09,591,1
2327,2,4350.08,2545.22,763.5,834.34,4143.05,3286.08,10012.09,591,1
2327,3,4235.49,2818.96,558.36,834.34,4211.66,3309.92,10012.09,591,1
2327,4,4041.29,2491.68,961.58,834.34,4287.6,3063.61,10012.09,591,1
2327,5,3796.97,2344.86,987.22,834.34,4166.42,2694.16,10012.09,591,1
2327,6,2503.83,3175.34,646.73,834.34,4656.4,541.59,10012.09,591,1
2327,7,5375.26,3259.06,751.25,834.34,4844.65,1072.2,10012.09,591,1
2327,8,5317.1,2246.8,674.17,834.34,3755.31,2633.98,10012.09,591,1
2327,9,4662.38,3024.51,624.55,834.34,4483.4,2812.97,10012.09,591,1
2327,10,2381.49,2605.54,1169.26,834.34,4609.14,585.32,10012.09,591,1
2327,11,4229.6,3290.3,1056.66,834.34,5181.3,0.0,10012.09,591,1
2327,12,5216.95,2382.92,692.1,834.34,3909.36,1307.59,10012.09,591,1
2328,1,2865.39,1593.22,448.72,561.09,2603.03,4176.94,6733.03,582,1
2328,2,2575.07,1833.03,398.12,561.09,2792.23,3959.78,6733.03,582,1
2328,3,2158.15,1309.49,566.81,561.09,2437.39,3680.53,6733.03,582,1
2328,4,1771.9,1370.78,231.84,561.09,2163.7,3288.73,6733.03,582,1
2328,5,1774.39,1496.74,601.52,561.09,2659.35,2403.77,6733.03,582,1
2328,6,3052.11,1666.19,478.42,561.09,2705.69,2750.19,6733.03,582,1
2328,7,3872.9,1475.87,353.47,561.09,2390.43,4232.66,6733.03,582,1
2328,8,4022.55,1301.93,518.48,561.09,2381.49,5873.71,6733.03,582,1
2328,9,3718.69,1400.45,715.17,561.09,2676.7,6915.7,6733.03,582,1
2328,10,3079.18,1892.4,592.41,561.09,3045.9,6948.98,6733.03,582,1
2328,11,2799.61,2335.37,666.09,561.09,3562.54,6186.05,6733.03,582,1
2328,12,1681.58,1486.72,669.47,561.09,2717.27,5150.36,6733.03,582,1
2329,1,5047.24,2547.04,1112.83,721.59,4381.47,23041.08,8659.13,681,0
2329,2,4455.92,1498.07,1031.77,721.59,3251.43,24245.57,8659.13,681,0
2329,3,7296.63,2008.23,731.81,721.59,3461.64,28080.56,8659.13,681,0
2329,4,7059.63,2623.22,886.54,721.59,4231.35,30908.84,8659.13,681,0
2329,5,4634.9,2021.06,1072.75,721.59,3815.41,31728.34,8659.13,681,0
2329,6,6778.81,3068.87,757.12,721.59,4547.59,33959.56,8659.13,681,0
2329,7,5086.65,1651.29,646.89,721.59,3019.78,36026.44,8659.13,681,0
2329,8,7610.21,2222.79,459.52,721.59,3403.9,40232.74,8659.13,681,0
2329,9,4400.21,3430.82,569.85,721.59,4722.27,39910.68,8659.13,681,0
2329,10,6213.64,2648.19,665.68,721.59,4035.46,42088.85,8659.13,681,0
2329,11,2367.05,1499.41,550.22,721.59,2771.22,41684.68,8659.13,681,0
2329,12,3748.57,2936.84,865.85,721.59,4524.28,40908.97,8659.13,681,0
2330,1,1746.26,2092.86,615.39,477.65,3185.9,3381.63,5731.82,629,0
2330,2,3455.89,1210.0,319.28,477.65,2006.93,4830.59,5731.82,629,0
2330,3,3654.8,1978.28,521.9,477.65,2977.83,5507.56,5731.82,629,0
2330,4,3632.19,1672.85,498.93,477.65,2649.43,6490.32,5731.82,629,0
2330,5,3522.94,1982.22,546.13,477.65,3006.0,7007.26,5731.82,629,0
2330,6,3238.6,1147.28,576.72,477.65,2201.66,8044.21,5731.82,629,0
2330,7,3197.67,1469.99,544.58,477.65,2492.22,8749.65,5731.82,629,0
2330,8,3151.13,1571.6,501.04,477.65,2550.3,9350.49,5731.82,629,0
2330,9,2856.06,1751.09,168.66,477.65,2397.4,9809.16,5731.82,629,0
2330,10,3590.18,1067.82,615.04,477.65,2160.51,11238.83,5731.82,629,0
2330,11,1695.84,1242.64,525.6,477.65,2245.89,10688.77,5731.82,629,0
2330,12,3021.36,1177.98,608.74,477.65,2264.37,11445.77,5731.82,629,0
2331,1,3711.87,2060.21,633.69,685.73,3379.62,25485.32,8228.74,718,0
2331,2,4269.28,2134.18,692.8,685.73,3512.71,26241.88,8228.74,718,0
2331,3,4273.81,1698.17,725.87,685.73,3109.78,27405.92,8228.74,718,0
2331,4,3060.81,2249.76,683.07,685.73,3618.56,26848.18,8228.74,718,0
2331,5,1909.55,2156.49,976.86,685.73,3819.08,24938.65,8228.74,718,0
2331,6,4231.74,2149.71,563.23,685.73,3398.66,25771.73,8228.74,718,0
2331,7,6912.48,3211.37,983.04,685.73,4880.14,27804.07,8228.74,718,0
2331,8,6615.1,1603.96,468.13,685.73,2757.82,31661.35,8228.74,718,0
2331,9,7415.37,1974.43,543.71,685.73,3203.87,35872.85,8228.74,718,0
2331,10,4841.24,1482.23,731.06,685.73,2899.02,37815.07,8228.74,718,0
2331,11,3442.39,2522.94,536.04,685.73,3744.71,37512.75,8228.74,718,0
2331,12,3052.92,1573.85,743.36,685.73,3002.94,37562.72,8228.74,718,0
2332,1,2611.1,1419.57,489.84,493.43,2402.84,5921.78,5921.16,700,0
2332,2,2726.29,1296.12,542.78,493.43,2332.33,6315.74,5921.16,700,0
2332,3,1968.52,1314.39,478.0,493.43,2285.82,5998.44,5921.16,700,0
2332,4,2310.09,715.09,483.59,493.43,1692.11,6616.42,5921.16,700,0
2332,5,2563.17,845.39,389.99,493.43,1728.81,7450.77,5921.16,700,0
2332,6,3630.24,1625.32,463.38,493.43,2582.13,8498.88,5921.16,700,0
2332,7,4383.33,1727.69,342.9,493.43,2564.02,10318.19,5921.16,700,0
2332,8,2904.89,690.72,659.74,493.43,1843.89,11379.19,5921.16,700,0
2332,9,3002.16,2284.79,436.94,493.43,3215.16,11166.19,5921.16,700,0
2332,10,3242.03,1689.93,712.01,493.43,2895.38,11512.85,5921.16,700,0
2332,11,5067.88,1479.86,482.44,493.43,2455.73,14125.0,5921.16,700,0
2332,12,2904.65,2168.39,575.87,493.43,3237.69,13791.96,5921.16,700,0
2333,1,3666.32,1519.06,922.41,717.16,3158.62,13695.53,8605.87,752,0
2333,2,3644.76,1495.72,980.26,717.16,3193.13,14147.16,8605.87,752,0
2333,3,4555.88,989.18,842.99,717.16,2549.33,16153.71,8605.87,752,0
2333,4,2157.79,1706.3,795.35,717.16,3218.8,15092.69,8605.87,752,0
2333,5,4653.04,1732.02,476.37,717.16,2925.55,16820.18,8605.87,752,0
2333,6,6109.33,2948.15,662.49,717.16,4327.79,18601.72,8605.87,752,0
2333,7,4149.11,1747.77,660.65,717.16,3125.58,19625.25,8605.87,752,0
2333,8,4201.52,2548.11,410.21,717.16,3675.47,20151.3,8605.87,752,0
2333,9,4623.35,2970.48,648.37,717.16,4336.0,20438.65,8605.87,752,0
2333,10,3133.78,2722.66,513.0,717.16,3952.81,19619.62,8605.87,752,0
2333,11,2790.05,1140.4,799.61,717.16,2657.17,19752.49,8605.87,752,0
2333,12,2839.84,1215.4,734.38,717.16,2666.94,19925.4,8605.87,752,0
2334,1,3374.27,2113.36,1058.06,888.71,4060.14,1224.0,10664.57,652,1
2334,2,2784.33,3399.6,825.7,888.71,5114.01,0.0,10664.57,652,1
2334,3,4251.48,2881.11,1165.95,888.71,4935.77,0.0,10664.57,652,1
2334,4,4696.93,2333.12,1009.31,888.71,4231.14,465.8,10664.57,652,1
2334,5,5615.84,3322.69,927.53,888.71,5138.94,942.7,10664.57,652,1
2334,6,4633.0,2907.6,1070.78,888.71,4867.09,708.6,10664.57,652,1
2334,7,4232.34,2764.77,915.18,888.71,4568.66,372.29,10664.57,652,1
2334,8,2836.54,2239.36,1107.68,888.71,4235.75,0.0,10664.57,652,1
2334,9,6563.66,2707.34,859.87,888.71,4455.93,2107.72,10664.57,652,1
2334,10,3793.0,1050.63,1233.03,888.71,3172.37,2728.35,10664.57,652,1
2334,11,3534.89,1553.62,954.28,888.71,3396.61,2866.63,10664.57,652,1
2334,12,4401.62,4087.34,996.41,888.71,5972.46,1295.79,10664.57,652,1
2335,1,8319.0,3823.37,1425.11,1113.44,6361.92,21391.91,13361.25,693,0
2335,2,6435.23,3538.94,1251.72,1113.44,5904.11,21923.04,13361.25,693,0
2335,3,9030.84,4377.54,1113.75,1113.44,6604.73,24349.15,13361.25,693,0
2335,4,6253.77,2036.06,1154.57,1113.44,4304.07,26298.85,13361.25,693,0
2335,5,6839.93,3691.66,1172.24,1113.44,5977.34,27161.44,13361.25,693,0
2335,6,4936.02,4102.45,1399.35,1113.44,6615.25,25482.22,13361.25,693,0
2335,7,6041.44,3417.03,1107.83,1113.44,5638.3,25885.36,13361.25,693,0
2335,8,6380.89,3785.46,653.45,1113.44,5552.35,26713.9,13361.25,693,0
2335,9,5217.56,2277.56,961.87,1113.44,4352.87,27578.6,13361.25,693,0
2335,10,7717.04,2511.78,669.04,1113.44,4294.25,31001.38,13361.25,693,0
2335,11,3940.57,3563.96,1312.38,1113.44,5989.77,28952.17,13361.25,693,0
2335,12,5942.28,1596.0,915.28,1113.44,3624.72,31269.74,13361.25,693,0
2336,1,3164.97,2329.43,909.22,884.3,4122.95,31601.79,10611.58,718,0
2336,2,6343.31,2391.69,1344.97,884.3,4620.96,33324.14,10611.58,718,0
2336,3,6977.02,2418.08,1055.55,884.3,4357.93,35943.23,10611.58,718,0
2336,4,7905.47,2925.97,1490.49,884.3,5300.76,38547.93,10611.58,718,0
2336,5,5374.97,3491.98,1142.34,884.3,5518.61,38404.29,10611.58,718,0
2336,6,4209.14,3016.45,671.91,884.3,4572.66,38040.77,10611.58,718,0
2336,7,6743.92,3477.42,915.79,884.3,5277.51,39507.18,10611.58,718,0
2336,8,2992.52,3178.59,537.25,884.3,4600.13,37899.56,10611.58,718,0
2336,9,5829.62,3472.36,626.02,884.3,4982.68,38746.51,10611.58,718,0
2336,10,7434.4,2171.36,384.62,884.3,3440.27,42740.63,10611.58,718,0
2336,11,5403.49,2209.98,598.8,884.3,3693.08,44451.05,10611.58,718,0
2336,12,6647.2,2702.56,788.77,884.3,4375.63,46722.62,10611.58,718,0
2337,1,8222.24,2480.65,695.27,908.71,4084.63,44210.47,10904.56,782,0
2337,2,6871.31,3422.07,718.14,908.71,5048.92,46032.86,10904.56,782,0
2337,3,11052.8,3005.89,851.32,908.71,4765.93,52319.74,10904.56,782,0
2337,4,12535.33,2794.78,409.22,908.71,4112.72,60742.35,10904.56,782,0
2337,5,8198.34,4630.02,919.44,908.71,6458.17,62482.52,10904.56,782,0
2337,6,9578.02,3424.93,1240.82,908.71,5574.46,66486.07,10904.56,782,0
2337,7,7457.79,2738.91,908.39,908.71,4556.02,69387.85,10904.56,782,0
2337,8,6196.61,2581.61,958.93,908.71,4449.26,71135.2,10904.56,782,0
2337,9,9285.85,4116.64,1087.72,908.71,6113.07,74307.97,10904.56,782,0
2337,10,10626.45,2747.51,1083.34,908.71,4739.56,80194.86,10904.56,782,0
2337,11,9203.53,1651.94,625.37,908.71,3186.02,86212.37,10904.56,782,0
2337,12,10403.84,3610.1,808.58,908.71,5327.39,91288.81,10904.56,782,0
2338,1,2808.21,2945.39,379.33,676.84,4001.55,4103.61,8122.02,683,0
2338,2,4351.15,2846.57,749.5,676.84,4272.9,4181.85,8122.02,683,0
2338,3,5403.72,2721.83,819.06,676.84,4217.73,5367.84,8122.02,683,0
2338,4,4339.87,1451.04,430.19,676.84,2558.07,7149.64,8122.02,683,0
2338,5,3748.65,1078.17,779.37,676.84,2534.37,8363.91,8122.02,683,0
2338,6,6391.25,2053.26,740.35,676.84,3470.45,11284.71,8122.02,683,0
2338,7,2757.34,1962.71,688.2,676.84,3327.74,10714.32,8122.02,683,0
2338,8,3721.27,2238.64,562.97,676.84,3478.45,10957.14,8122.02,683,0
2338,9,4089.54,2275.2,914.92,676.84,3866.95,11179.74,8122.02,683,0
2338,10,4055.47,1722.17,651.53,676.84,3050.53,12184.67,8122.02,683,0
